query_index,facts_file,task,baseline_refs,diverse_refs,changed_order,changed_reference_set,top1_preserved,baseline_top_similarity,diverse_top_similarity,baseline_mean_similarity,diverse_mean_similarity,baseline_unique_models,diverse_unique_models,baseline_has_duplicate_models,diverse_has_duplicate_models,baseline_intra_list_dissimilarity,diverse_intra_list_dissimilarity
1482,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6b8545b78ee4.ttl,Remaining useful life estimation,"127,222,172,184,69","127,184,222,225,172",True,True,True,0.524,0.524,0.524,0.5227999999999999,5,5,0,0,0.48304280094626384,0.504469846158002
1483,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6b9efd7a0165.ttl,Health assessment,"239,153,154,193,227","239,104,7,31,221",True,True,True,0.598,0.598,0.5972,0.5898,4,5,1,0,0.3726143790849673,0.5903500277562428
1484,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6bce914faee8.ttl,Fault detection,"20,218,175,195,42","20,218,44,34,195",True,True,True,0.514,0.514,0.5102,0.5094,5,5,0,0,0.5215866854553778,0.5760046814582896
1485,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6ca4f84c1511.ttl,Fault identification,"252,203,243,244,189","252,247,189,255,210",True,True,True,0.559,0.559,0.5262,0.5204000000000001,4,5,1,0,0.4632673217256742,0.672145503459178
1486,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6cb8aede6e57.ttl,Remaining useful life estimation,"127,69,226,157,158","127,69,226,60,157",True,True,True,0.684,0.684,0.5962000000000001,0.595,4,5,1,0,0.45314167826362955,0.5422490924320192
1487,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6d246defadfc.ttl,Fault detection,"209,211,191,42,41","209,33,211,34,44",True,True,True,0.604,0.604,0.6012,0.5998,5,5,0,0,0.5749542767174346,0.5761606060606062
1488,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6d3bfcb2d45a.ttl,Fault detection,"19,42,41,44,43","19,44,34,33,41",True,True,True,0.517,0.517,0.513,0.513,5,5,0,0,0.3828822055137845,0.4320060606060606
1489,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6da34c123972.ttl,Fault detection,"215,42,41,44,43","215,195,44,34,33",True,True,True,0.518,0.518,0.5156000000000001,0.5156000000000001,5,5,0,0,0.39560656448814346,0.5474298788840026
1490,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6e448e9baa63.ttl,One step future state forecast,"131,132,135,133,134","131,10,135,132,133",True,True,True,0.508,0.508,0.508,0.507,5,5,0,0,0.24191316526610646,0.32854030501089326
1491,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6ef0b30b64e0.ttl,Fault detection,"166,167,42,41,44","166,34,33,44,41",True,True,True,0.536,0.536,0.5288,0.5264,4,5,1,0,0.285390749601276,0.35929696969696967
1492,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6f04f92f41f4.ttl,Fault detection,"42,41,44,43,46","42,218,19,34,215",True,True,True,0.609,0.609,0.609,0.5985999999999999,5,5,0,0,0.2967919799498747,0.5680818815687236
1493,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6f5202a005cf.ttl,Fault detection,"245,42,41,44,43","245,41,34,44,33",True,True,True,0.514,0.514,0.5124,0.5124,5,5,0,0,0.38654077501445916,0.4211804195804196
1494,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6f8237fb1105.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
1495,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_70c78d1f7d9d.ttl,Health assessment,"188,7,177,227,239","188,227,104,193,38",True,True,True,0.546,0.546,0.5176000000000001,0.514,4,5,1,0,0.5038922493922494,0.5954527733967389
1496,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7145880fa0ec.ttl,Fault detection,"230,98,245,218,166","230,211,166,218,72",True,True,True,0.598,0.598,0.5892,0.585,5,5,0,0,0.47939371739371744,0.6071577880114465
1497,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7154c2f15adf.ttl,Fault detection,"19,215,98,175,245","19,218,44,215,42",True,True,True,0.515,0.515,0.5115999999999999,0.508,5,5,0,0,0.39189346764346766,0.5459877257245679
1498,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_71eaf3887b66.ttl,One step future state forecast,"106,10,131,132,135","106,132,135,10,134",True,True,True,0.586,0.586,0.5837999999999999,0.5837999999999999,5,5,0,0,0.3490736383442266,0.3655148148148148
1499,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_72449a959f3c.ttl,Fault detection,"72,42,41,44,43","72,44,230,47,41",True,True,True,0.554,0.554,0.5388000000000001,0.5372000000000001,5,5,0,0,0.39475426370805056,0.44494248755095994
1500,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7341cad185f7.ttl,Fault detection,"215,72,42,41,44","215,34,42,72,44",True,True,True,0.513,0.513,0.5094000000000001,0.5094000000000001,5,5,0,0,0.4842448287698609,0.49447069137537686
1501,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_739f1a2257d6.ttl,Remaining useful life estimation,"263,262,107,234,232","263,122,249,242,128",True,True,True,0.52,0.52,0.5184,0.5176,4,5,1,0,0.3175,0.5710012897512897
1502,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_742569db1b34.ttl,Fault identification,"247,255,238,203,243","247,238,255,201,13",True,True,True,0.542,0.542,0.5182,0.5157999999999999,5,5,0,0,0.5870448556495571,0.68496389039012
1503,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_75e741edf08b.ttl,One step future state forecast,"131,132,135,133,134","131,10,135,132,133",True,True,True,0.508,0.508,0.508,0.507,5,5,0,0,0.24191316526610646,0.32854030501089326
1504,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7601be1727eb.ttl,Fault detection,"42,41,44,43,46","42,195,34,44,19",True,True,True,0.565,0.565,0.565,0.5504,5,5,0,0,0.2967919799498747,0.505408951150134
1505,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_764d62b539a9.ttl,Fault detection,"166,167,200,98,230","166,200,230,34,33",True,True,True,0.513,0.513,0.5096,0.5074,4,5,1,0,0.4395239643397538,0.4826223162802109
1506,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_774f6a062fc1.ttl,Fault detection,"215,230,166,167,218","215,195,166,218,19",True,True,True,0.536,0.536,0.5178,0.5157999999999999,4,5,1,0,0.4916108891108891,0.579756756702633
1507,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_77c48f15a97b.ttl,Fault detection,"72,215,42,41,44","72,215,44,47,41",True,True,True,0.523,0.523,0.5154,0.5154,5,5,0,0,0.4842448287698609,0.469530237413421
1508,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_79e539b9907e.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
1509,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7af20d9d3082.ttl,Fault feature extraction,"32,253,198,18,229","32,190,198,229,235",True,True,True,0.559,0.559,0.5394,0.5274000000000001,5,5,0,0,0.5450682168073472,0.5967863247863249
1510,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7b45e17c92d7.ttl,Fault detection,"42,41,44,43,46","42,215,34,44,41",True,True,True,0.619,0.619,0.619,0.616,5,5,0,0,0.2967919799498747,0.44770641639062686
1511,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7dcef0231e6b.ttl,Fault detection,"209,211,191,98,20","209,42,211,215,98",True,True,True,0.518,0.518,0.5172000000000001,0.5142,5,5,0,0,0.48985592185592186,0.5799403958614484
1512,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7e210743000f.ttl,Fault identification,"252,243,244,210,48","252,210,212,216,243",True,True,True,0.534,0.534,0.5187999999999999,0.518,4,5,1,0,0.4699739837398374,0.6026426963280622
1513,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7fdad9a52dc6.ttl,Fault identification,"247,13,246,201,202","247,201,13,212,216",True,True,True,0.525,0.525,0.5166000000000001,0.5147999999999999,5,5,0,0,0.6711079524340393,0.6981154441764197
1514,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_800ab1cc29a2.ttl,Health assessment,"239,153,154,193,7","239,104,7,31,221",True,True,True,0.511,0.511,0.5104,0.5062,4,5,1,0,0.4645664488017429,0.5903500277562428
1515,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_80fd96cc9371.ttl,Fault detection,"166,167,98,42,41","166,34,98,42,44",True,True,True,0.655,0.655,0.5852,0.5589999999999999,4,5,1,0,0.28563530037214246,0.3562519936204147
1516,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8145db8d38ec.ttl,Fault detection,"166,167,98,19,200","166,218,200,215,211",True,True,True,0.515,0.515,0.5129999999999999,0.5092,4,5,1,0,0.42464167995746943,0.6198774544169281
1517,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_81d93d178930.ttl,Remaining useful life estimation,"263,262,237,59,58","263,237,69,60,127",True,True,True,0.524,0.524,0.5214000000000001,0.5204000000000001,4,5,1,0,0.3857619047619047,0.5158701263579312
1518,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8313c9633a46.ttl,Fault detection,"42,41,44,43,46","42,209,211,34,44",True,True,True,0.565,0.565,0.565,0.5482,5,5,0,0,0.2967919799498747,0.5775079744816587
1519,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_83aca1cd40c5.ttl,Fault detection,"209,211,191,19,166","209,166,211,215,175",True,True,True,0.529,0.529,0.5256000000000001,0.5204000000000001,5,5,0,0,0.5603436563436562,0.6026370296370296
1520,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_84118bc90a2e.ttl,Fault detection,"175,42,41,44,43","175,29,215,43,39",True,True,True,0.509,0.509,0.509,0.5084,5,5,0,0,0.3799199922884133,0.4755389975877781
1521,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_846e4da09ef1.ttl,Fault detection,"42,41,44,43,46","42,34,44,166,98",True,True,True,0.521,0.521,0.521,0.521,5,5,0,0,0.2967919799498747,0.3562519936204146
1522,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_85052b5fde74.ttl,Fault identification,"196,201,202,176,216","196,201,247,13,216",True,True,True,0.517,0.517,0.5144,0.5118,5,5,0,0,0.5236432951106864,0.7040649165649164
1523,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_854f9525f7c2.ttl,Health assessment,"31,38,104,221,213","31,104,38,7,239",True,True,True,0.664,0.664,0.6042,0.6012000000000001,5,5,0,0,0.5106008661321741,0.5711250835622625
1524,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8558c8b8a2da.ttl,Remaining useful life estimation,"127,69,226,35,37","127,226,69,30,120",True,True,True,0.601,0.601,0.5658,0.5658,5,5,0,0,0.47195419978430914,0.48470221440953143
1525,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_85fbda59e3ca.ttl,Fault detection,"215,166,167,72,209","215,200,166,218,211",True,True,True,0.518,0.518,0.5114,0.509,4,5,1,0,0.5281532918301212,0.6198774544169281
1526,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8621a17b378c.ttl,Fault feature extraction,"190,235,18,70,32","190,70,229,198,235",True,True,True,0.518,0.518,0.51,0.5082,5,5,0,0,0.5479736918689249,0.605755152478044
1527,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8699c9dda289.ttl,Fault detection,"72,195,19,215,166","72,215,44,46,42",True,True,True,0.527,0.527,0.515,0.509,5,5,0,0,0.4925037313913979,0.4723329606850147
1528,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_874a0e0b2027.ttl,Remaining useful life estimation,"226,59,58,60,127","226,60,69,155,127",True,True,True,0.573,0.573,0.543,0.5347999999999999,5,5,0,0,0.4646996887279301,0.5671621008493318
1529,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_87f23e08e1f1.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
1530,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_88b06e430dd2.ttl,Fault detection,"215,175,245,166,167","215,200,166,218,211",True,True,True,0.509,0.509,0.5084,0.5074,4,5,1,0,0.4675501165501165,0.6198774544169281
1531,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_892f9ff654a7.ttl,Remaining useful life estimation,"59,58,60,35,37","59,60,120,30,36",True,True,True,0.62,0.62,0.6144,0.6115999999999999,5,5,0,0,0.3644955547307812,0.43304453441295543
1532,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_89c528ad5243.ttl,Fault detection,"209,211,215,191,218","209,166,211,215,72",True,True,True,0.513,0.513,0.512,0.5105999999999999,5,5,0,0,0.5343221408221408,0.6018443094845534
1533,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_89e8038cd325.ttl,Health assessment,"221,73,213,2,173","221,239,213,173,104",True,True,True,0.64,0.64,0.6176,0.6058,5,5,0,0,0.42757827155355443,0.6210405678106121
1534,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8ac05466939c.ttl,Fault feature extraction,"32,253,198,17,235","32,198,229,253,190",True,True,True,0.664,0.664,0.6036,0.6022000000000001,5,5,0,0,0.4523768115942029,0.6079609279609278
1535,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8ad1ddeb43e5.ttl,Remaining useful life estimation,"121,222,184,263,262","121,122,222,263,123",True,True,True,0.521,0.521,0.5154,0.5142,4,5,1,0,0.4304954022988506,0.5557981758869184
1536,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8b7895e3d200.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
1537,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8c1ece5d3ef1.ttl,Health assessment,"31,38,104,73,188","31,7,104,239,221",True,True,True,0.605,0.605,0.6016,0.5944,5,5,0,0,0.47737958547322085,0.5903500277562428
1538,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8d30ba7f5b7b.ttl,Health assessment,"31,38,104,173,2","31,213,193,221,104",True,True,True,0.515,0.515,0.5146,0.5102000000000001,5,5,0,0,0.4775924031642117,0.5800615447498526
1539,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8d35672305df.ttl,Fault detection,"19,200,195,215,20","19,211,44,215,200",True,True,True,0.514,0.514,0.5130000000000001,0.5115999999999999,4,5,1,0,0.39734038705009944,0.5976706991838571
1540,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8d8b1b0aa7e4.ttl,Health assessment,"213,31,38,104,239","213,173,221,193,104",True,True,True,0.501,0.501,0.501,0.5008,5,5,0,0,0.5876053892447517,0.6092518676874309
1541,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8e2fb5424178.ttl,Health assessment,"221,188,213,73,31","221,239,7,104,173",True,True,True,0.531,0.531,0.5208,0.5144,5,5,0,0,0.4133436808270273,0.6130130829209777
1542,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8e9b4e4896e7.ttl,Health assessment,"213,227,173,73,31","213,173,221,193,104",True,True,True,0.527,0.527,0.5142,0.5115999999999999,5,5,0,0,0.5361319749603703,0.6092518676874309
1543,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8f8e35756c95.ttl,Remaining useful life estimation,"107,157,158,156,127","107,223,157,208,69",True,True,True,0.598,0.598,0.598,0.5943999999999999,3,5,1,0,0.3220316868592731,0.5865197698556951
1544,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_90046e067fc5.ttl,Remaining useful life estimation,"75,74,76,157,158","75,226,157,74,127",True,True,True,0.552,0.552,0.5488000000000001,0.536,4,5,1,0,0.3313601953601954,0.47119257719257723
1545,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_91405671917c.ttl,Remaining useful life estimation,"181,204,256,35,37","181,111,256,30,37",True,True,True,0.52,0.52,0.5126,0.5117999999999999,5,5,0,0,0.4702316534040672,0.47828749028749035
1546,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_91df9176f791.ttl,Remaining useful life estimation,"107,222,184,223,169","107,223,222,233,16",True,True,True,0.517,0.517,0.5142,0.5134000000000001,5,5,0,0,0.5267625487955323,0.5375939876215738
1547,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_929e8eacab06.ttl,Fault identification,"252,203,189,243,244","252,189,212,13,243",True,True,True,0.546,0.546,0.5192,0.5154000000000001,4,5,1,0,0.4632673217256742,0.5661668155692545
1548,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_931d2045891f.ttl,One step future state forecast,"10,106,131,132,135","10,134,132,106,135",True,True,True,0.526,0.526,0.5105999999999999,0.5105999999999999,5,5,0,0,0.3490736383442266,0.3655148148148148
1549,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_94baf47856f2.ttl,Fault detection,"20,19,72,209,211","20,211,44,215,42",True,True,True,0.51,0.51,0.5076,0.506,4,5,1,0,0.41088492063492066,0.5826962438146649
1550,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_958c5788cbb4.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.664,0.664,0.664,0.664,5,5,0,0,0.2967919799498747,0.352885623148781
1551,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_95da473de9aa.ttl,Fault detection,"42,41,44,43,46","42,72,44,34,98",True,True,True,0.515,0.515,0.515,0.5146,5,5,0,0,0.2967919799498747,0.39237183127812136
1552,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_9779d21369c9.ttl,Fault identification,"247,252,255,196,216","247,201,189,255,176",True,True,True,0.515,0.515,0.5126,0.5092000000000001,5,5,0,0,0.6381605579176551,0.678322134150003
