lambda_relevance,query_index,task,baseline_refs,reranked_refs,changed_order,changed_reference_set,top1_preserved,baseline_top_similarity,diverse_top_similarity,baseline_mean_similarity,diverse_mean_similarity,baseline_unique_models,diverse_unique_models,baseline_has_duplicate_models,diverse_has_duplicate_models,baseline_intra_list_dissimilarity,diverse_intra_list_dissimilarity
0.9,950,Fault identification,"210,48,50,49,212","210,48,212,50,247",True,True,True,0.619,0.619,0.619,0.6125999999999999,5,5,0,0,0.5878796157059314,0.6755841351345844
0.9,951,Fault detection,"42,41,44,43,46","42,230,34,44,41",True,True,True,0.521,0.521,0.521,0.5197999999999999,5,5,0,0,0.2967919799498747,0.4245729007834271
0.9,952,Fault detection,"215,72,42,41,44","215,34,42,72,44",True,True,True,0.518,0.518,0.5115999999999999,0.5115999999999999,5,5,0,0,0.4842448287698609,0.49447069137537686
0.9,953,Fault detection,"72,19,195,215,218","72,218,44,215,47",True,True,True,0.527,0.527,0.5144,0.51,5,5,0,0,0.5039957334035786,0.5656843656984865
0.9,954,Health assessment,"213,221,173,31,38","213,173,221,104,38",True,True,True,0.51,0.51,0.5096,0.5096,5,5,0,0,0.5383061757031292,0.5638026018031022
0.9,955,Health assessment,"31,38,104,221,2","31,104,193,38,221",True,True,True,0.617,0.617,0.6098,0.6096,5,5,0,0,0.4508916797008323,0.5352448473614102
0.9,956,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.9,957,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
0.9,958,Fault detection,"245,42,41,44,43","245,41,34,44,33",True,True,True,0.517,0.517,0.5146000000000001,0.5146000000000001,5,5,0,0,0.38654077501445916,0.4211804195804196
0.9,959,Health assessment,"7,177,239,153,154","7,227,104,193,221",True,True,True,0.518,0.518,0.5138,0.5098,3,5,1,0,0.4840849673202615,0.6004300869695607
0.9,960,Fault detection,"200,218,245,209,42","200,44,218,245,34",True,True,True,0.503,0.503,0.5008,0.5008,5,5,0,0,0.5524094852515906,0.5690839511365827
0.9,961,Fault detection,"20,195,230,42,41","20,195,44,34,230",True,True,True,0.622,0.622,0.6058,0.6058,5,5,0,0,0.5062207660308583,0.47140787391302846
0.9,962,Fault detection,"166,167,215,19,98","166,215,72,167,98",True,True,True,0.564,0.564,0.5369999999999999,0.537,4,4,1,1,0.415008547008547,0.4303553952822245
0.9,963,Fault detection,"42,41,44,43,46","42,34,44,19,41",True,True,True,0.62,0.62,0.62,0.6154,5,5,0,0,0.2967919799498747,0.43297448165869223
0.9,964,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.34907363834422656,0.32854030501089326
0.9,965,Fault detection,"209,211,191,19,166","209,166,211,215,200",True,True,True,0.619,0.619,0.6182000000000001,0.614,5,5,0,0,0.5603436563436562,0.6044945580735054
0.9,966,Fault detection,"175,98,20,209,211","175,211,44,209,98",True,True,True,0.593,0.593,0.5902000000000001,0.5898,5,5,0,0,0.4543412698412698,0.5218562271062271
0.9,967,Fault feature extraction,"231,27,229,32,17","231,190,229,198,27",True,True,True,0.503,0.503,0.5015999999999999,0.5014,5,5,0,0,0.522310452832192,0.6081196581196583
0.9,968,Fault detection,"72,175,218,20,230","72,218,211,230,42",True,True,True,0.52,0.52,0.5129999999999999,0.5102,5,5,0,0,0.4444149617320349,0.6092311532427066
0.9,969,Health assessment,"239,153,154,193,73","239,104,153,7,193",True,True,True,0.533,0.533,0.5298,0.5231999999999999,4,5,1,0,0.3899738562091503,0.582898609016256
0.9,970,Fault feature extraction,"32,253,198,70,229","32,198,229,253,190",True,True,True,0.636,0.636,0.6222,0.6180000000000001,5,5,0,0,0.510420142106889,0.6079609279609278
0.9,971,Fault detection,"98,42,41,44,43","98,42,44,72,34",True,True,True,0.523,0.523,0.5166000000000001,0.5166000000000001,5,5,0,0,0.30764828738512945,0.39237183127812136
0.9,972,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
0.9,973,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.546,0.546,0.546,0.546,4,5,1,0,0.2680996168582376,0.29012887495646117
0.9,974,Health assessment,"31,38,104,73,221","31,104,193,188,38",True,True,True,0.524,0.524,0.5189999999999999,0.5164,5,5,0,0,0.41062228902792003,0.5675576993622664
0.9,975,Fault detection,"19,215,98,175,245","19,218,166,215,98",True,True,True,0.515,0.515,0.5115999999999999,0.5102,5,5,0,0,0.39189346764346766,0.5243859751359751
0.9,976,Health assessment,"73,188,31,38,213","73,193,213,104,188",True,True,True,0.622,0.622,0.5968,0.5958,5,5,0,0,0.4798653684623876,0.5495725582828387
0.9,977,Fault detection,"166,167,20,215,19","166,195,215,20,218",True,True,True,0.519,0.519,0.5156,0.5126000000000001,3,5,1,0,0.4216083916083916,0.579756756702633
0.9,978,One step future state forecast,"106,10,131,132,135","106,132,135,10,134",True,True,True,0.591,0.591,0.5805999999999999,0.5805999999999999,5,5,0,0,0.3490736383442266,0.3655148148148148
0.9,979,Fault detection,"230,245,218,175,166","230,211,166,218,175",True,True,True,0.509,0.509,0.5064,0.5054000000000001,5,5,0,0,0.5200240592740594,0.6053565878565879
0.9,980,Fault detection,"245,218,215,42,41","245,218,41,215,34",True,True,True,0.667,0.667,0.5589999999999999,0.5589999999999999,5,5,0,0,0.5090755735492578,0.5266130536130535
0.9,981,Health assessment,"73,221,188,239,153","73,193,104,7,227",True,True,True,0.552,0.552,0.5216000000000001,0.5166000000000001,5,5,0,0,0.42093982837326493,0.5934131054131054
0.9,982,Remaining useful life estimation,"107,51,53,52,55","107,54,5,55,182",True,True,True,0.524,0.524,0.5192,0.5192,4,5,1,0,0.35367258794845,0.460783251231527
0.9,983,Fault detection,"230,166,167,200,98","230,166,200,98,42",True,True,True,0.605,0.605,0.605,0.6033999999999999,4,5,1,0,0.4395239643397538,0.4721449106449106
0.9,984,Health assessment,"221,173,31,38,104","221,239,173,7,104",True,True,True,0.606,0.606,0.5942,0.591,5,5,0,0,0.49277462228501445,0.6130130829209778
0.9,985,Fault detection,"42,41,44,43,46","42,34,19,44,41",True,True,True,0.645,0.645,0.645,0.642,5,5,0,0,0.2967919799498747,0.4329744816586921
0.9,986,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.546,0.546,0.546,0.546,4,5,1,0,0.2680996168582376,0.29012887495646117
0.9,987,Health assessment,"31,38,104,213,188","31,213,104,38,239",True,True,True,0.534,0.534,0.5288,0.5264,5,5,0,0,0.5442510197203322,0.5876053892447516
0.9,988,Remaining useful life estimation,"107,97,234,232,233","107,122,250,128,233",True,True,True,0.502,0.502,0.5012,0.5012,5,5,0,0,0.3583908045977012,0.5679032347997865
0.9,989,Fault detection,"20,19,72,209,211","20,211,166,215,42",True,True,True,0.589,0.589,0.5858,0.5846,4,5,1,0,0.41088492063492066,0.5786872630293682
0.9,990,Remaining useful life estimation,"226,59,58,60,197","226,60,58,197,22",True,True,True,0.546,0.546,0.5392,0.5336000000000001,5,5,0,0,0.5326880469884321,0.5755361428378116
0.9,991,Fault detection,"215,166,167,200,42","215,200,166,34,33",True,True,True,0.593,0.593,0.5899999999999999,0.5893999999999998,4,5,1,0,0.514609557109557,0.5343250276039749
0.9,992,Fault detection,"230,72,42,41,44","230,41,72,44,34",True,True,True,0.517,0.517,0.5072,0.5072,5,5,0,0,0.4748851490828384,0.4555836358763187
0.9,993,Fault detection,"20,166,167,42,41","20,166,34,33,44",True,True,True,0.518,0.518,0.516,0.5149999999999999,4,5,1,0,0.36965709728867624,0.43890909090909097
0.9,994,Fault detection,"175,98,20,209,211","175,211,44,209,98",True,True,True,0.593,0.593,0.5902000000000001,0.5898,5,5,0,0,0.4543412698412698,0.5218562271062271
0.9,995,Fault detection,"230,42,41,44,43","230,41,34,19,44",True,True,True,0.552,0.552,0.5224000000000001,0.5224000000000001,5,5,0,0,0.38838538654328125,0.4580749250749251
0.9,996,Fault detection,"195,42,41,44,43","195,44,34,33,209",True,True,True,0.502,0.502,0.5012,0.501,5,5,0,0,0.4713421440198434,0.5359075378230017
0.9,997,Fault detection,"200,98,175,245,20","200,215,98,218,211",True,True,True,0.603,0.603,0.5968,0.593,5,5,0,0,0.35960073260073255,0.5949527183342973
0.9,998,Health assessment,"213,31,38,104,188","213,227,221,104,38",True,True,True,0.51,0.51,0.5092,0.508,5,5,0,0,0.5442510197203322,0.5572842396591147
0.9,999,Fault detection,"72,98,42,41,44","72,44,47,41,29",True,True,True,0.507,0.507,0.505,0.5046,5,5,0,0,0.3933202110968478,0.39231854025307167
0.9,1000,Fault detection,"215,230,42,41,44","215,34,19,42,44",True,True,True,0.518,0.518,0.5160000000000001,0.5156000000000001,5,5,0,0,0.45521279159437056,0.49655333701386334
0.9,1001,Health assessment,"188,31,38,104,2","188,104,227,38,193",True,True,True,0.534,0.534,0.5184,0.516,5,5,0,0,0.5176489761461331,0.595452773396739
0.9,1002,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.664,0.664,0.664,0.664,4,5,1,0,0.2680996168582376,0.29012887495646117
0.9,1003,Health assessment,"239,153,154,193,73","239,104,153,7,193",True,True,True,0.615,0.615,0.6115999999999999,0.6038,4,5,1,0,0.3899738562091503,0.582898609016256
0.9,1004,Fault detection,"200,215,98,230,42","200,215,44,98,42",True,True,True,0.539,0.539,0.5234,0.523,5,5,0,0,0.49986763382816013,0.5238024066576699
0.9,1005,Fault detection,"166,167,200,72,245","166,200,218,245,211",True,True,True,0.514,0.514,0.514,0.5124,4,5,1,0,0.48313338202234224,0.6047261860946072
0.9,1006,Health assessment,"31,38,104,173,227","31,213,193,104,173",True,True,True,0.515,0.515,0.5122,0.5084,5,5,0,0,0.4891651566518588,0.6149870205797826
0.9,1007,Fault detection,"200,230,42,41,44","200,44,230,34,19",True,True,True,0.512,0.512,0.5098,0.5098,5,5,0,0,0.5114425486793908,0.4663034246455299
0.9,1008,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
0.9,1009,Fault detection,"218,245,209,211,215","218,34,211,215,209",True,True,True,0.59,0.59,0.5878,0.5873999999999999,5,5,0,0,0.5414880952380952,0.6071765734265735
0.9,1010,Fault detection,"230,166,167,175,72","230,211,166,72,218",True,True,True,0.514,0.514,0.514,0.5102,4,5,1,0,0.42508397090714156,0.6071577880114465
0.9,1011,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.9,1012,Health assessment,"213,31,38,227,104","213,227,221,104,193",True,True,True,0.539,0.539,0.5198,0.5188,5,5,0,0,0.5594998638752882,0.603223926999382
0.9,1013,Fault detection,"230,195,209,211,191","230,211,166,209,218",True,True,True,0.599,0.599,0.5908,0.5883999999999999,5,5,0,0,0.40037199627405806,0.5933118548118549
0.9,1014,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
0.9,1015,Fault detection,"175,72,209,211,191","175,218,211,166,209",True,True,True,0.52,0.52,0.5151999999999999,0.513,5,5,0,0,0.4234239926739926,0.6101461871461872
0.9,1016,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
0.9,1017,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
0.9,1018,Health assessment,"31,38,104,221,227","31,213,193,104,221",True,True,True,0.515,0.515,0.5129999999999999,0.51,5,5,0,0,0.4869005234140433,0.5800615447498526
0.9,1019,Health assessment,"7,177,221,213,73","7,227,221,193,213",True,True,True,0.532,0.532,0.518,0.5124000000000001,4,5,1,0,0.4313182695635967,0.5898017620234788
0.9,1020,Remaining useful life estimation,"107,256,197,22,21","107,197,22,256,208",True,True,True,0.532,0.532,0.5126000000000002,0.5122000000000001,5,5,0,0,0.532608694438206,0.5630141339535718
0.9,1021,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.559,0.559,0.559,0.559,5,5,0,0,0.2967919799498747,0.352885623148781
0.9,1022,Health assessment,"2,7,177,239,213","2,7,239,213,38",True,True,True,0.513,0.513,0.5098,0.5082000000000001,4,5,1,0,0.5190666187395159,0.5784550165566522
0.9,1023,Fault detection,"19,215,166,167,72","19,211,166,218,215",True,True,True,0.664,0.664,0.5476,0.5448000000000001,4,5,1,0,0.45772904940587866,0.6097162559662559
0.9,1024,Health assessment,"73,213,227,31,38","73,7,239,104,227",True,True,True,0.517,0.517,0.511,0.51,5,5,0,0,0.5023938218969529,0.5960911680911681
0.9,1025,Fault detection,"72,19,166,167,20","72,166,33,34,44",True,True,True,0.625,0.625,0.599,0.5958,3,5,1,0,0.37213150670467743,0.42109889135254985
0.9,1026,Health assessment,"31,38,104,213,221","31,104,38,213,221",True,False,True,0.574,0.574,0.5584,0.5584,5,5,0,0,0.5106008661321741,0.5106008661321741
0.9,1027,Fault detection,"230,195,215,218,19","230,41,218,200,19",True,True,True,0.513,0.513,0.5102,0.5078,5,5,0,0,0.4821751759122893,0.5412875136559346
0.9,1028,Fault detection,"245,98,72,209,211","245,211,166,209,72",True,True,True,0.597,0.597,0.5922,0.5900000000000001,5,5,0,0,0.5081126373626373,0.5774680732546587
0.9,1029,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.9,1030,Health assessment,"2,239,227,153,154","2,7,104,239,188",True,True,True,0.593,0.593,0.5922000000000001,0.5886,4,5,1,0,0.32305882352941173,0.5875454767954769
0.9,1031,Fault feature extraction,"231,18,17,190,32","231,190,229,198,235",True,True,True,0.533,0.533,0.5124,0.5092000000000001,4,5,1,0,0.5082912353347135,0.6022783882783883
0.9,1032,Health assessment,"31,38,104,227,188","31,104,38,188,239",True,True,True,0.559,0.559,0.5414000000000001,0.539,5,5,0,0,0.5454302238422745,0.574242998517118
0.9,1033,Remaining useful life estimation,"207,208,22,21,24","207,23,121,107,263",True,True,True,0.521,0.521,0.5186,0.5166,4,5,1,0,0.451346065347446,0.46558669750490617
0.9,1034,Fault detection,"200,245,215,166,167","200,215,166,218,211",True,True,True,0.632,0.632,0.6,0.5988,4,5,1,0,0.5328571340939762,0.6198774544169281
0.9,1035,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.9,1036,Fault feature extraction,"32,253,198,17,70","32,198,253,229,190",True,True,True,0.546,0.546,0.5308,0.5290000000000001,5,5,0,0,0.4459120955873182,0.6079609279609279
0.9,1037,Fault detection,"209,211,191,175,98","209,211,43,175,33",True,True,True,0.595,0.595,0.5925999999999999,0.5905999999999999,5,5,0,0,0.4688882783882783,0.5796784493284494
0.9,1038,Fault detection,"230,195,42,41,44","230,41,195,34,44",True,True,True,0.589,0.589,0.5839999999999999,0.5839999999999999,5,5,0,0,0.5206490055431997,0.4903532755903889
0.9,1039,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
0.9,1040,Fault detection,"215,195,175,218,245","215,195,166,218,20",True,True,True,0.604,0.604,0.5984,0.5948,5,5,0,0,0.5192270684641819,0.579756756702633
0.9,1041,Fault detection,"230,200,215,98,42","230,41,200,34,44",True,True,True,0.598,0.598,0.5878,0.587,5,5,0,0,0.4998676338281601,0.4852415917415918
0.9,1042,Health assessment,"31,38,104,221,173","31,104,188,239,38",True,True,True,0.531,0.531,0.5237999999999999,0.523,5,5,0,0,0.49277462228501445,0.574242998517118
0.9,1043,Fault detection,"200,215,19,166,167","200,215,166,218,19",True,True,True,0.534,0.534,0.5194000000000001,0.5176000000000001,4,5,1,0,0.5214608636977058,0.5840332985727723
0.9,1044,Fault detection,"215,166,167,72,209","215,200,166,218,211",True,True,True,0.598,0.598,0.5906,0.5878,4,5,1,0,0.5281532918301212,0.6198774544169281
0.9,1045,Fault detection,"195,19,200,215,20","195,215,44,19,218",True,True,True,0.524,0.524,0.5154,0.5128,4,5,1,0,0.39734038705009944,0.5842605390028071
0.9,1046,Fault detection,"19,215,218,20,230","19,211,218,215,166",True,True,True,0.524,0.524,0.5146,0.512,4,5,1,0,0.40900793650793654,0.6097162559662559
0.9,1047,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.546,0.546,0.546,0.546,4,5,1,0,0.2680996168582376,0.29012887495646117
0.9,1048,Health assessment,"221,31,38,104,188","221,239,7,104,31",True,True,True,0.614,0.614,0.5923999999999999,0.592,5,5,0,0,0.4761469847406201,0.5903500277562428
0.9,1049,Fault detection,"218,98,245,19,230","218,175,166,211,230",True,True,True,0.517,0.517,0.5112,0.5094,5,5,0,0,0.42507203907203905,0.6053565878565879
0.9,1050,One step future state forecast,"106,131,132,135,133","106,132,135,134,10",True,True,True,0.587,0.587,0.5846,0.5838,5,5,0,0,0.2995798319327731,0.36551481481481485
0.9,1051,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.9,1052,Health assessment,"239,153,154,193,188","239,221,153,193,7",True,True,True,0.539,0.539,0.5372,0.5294000000000001,4,5,1,0,0.43862851086380494,0.538062951496388
0.9,1053,Health assessment,"7,177,227,31,38","7,227,104,221,38",True,True,True,0.598,0.598,0.5946,0.5928000000000001,4,5,1,0,0.5003471059523885,0.5558174268008661
0.9,1054,Fault detection,"200,230,166,167,42","200,166,230,34,33",True,True,True,0.527,0.527,0.5157999999999999,0.5149999999999999,4,5,1,0,0.47821402281928593,0.4826223162802109
0.9,1055,Fault detection,"215,42,41,44,43","215,195,44,34,33",True,True,True,0.598,0.598,0.5955999999999999,0.5955999999999999,5,5,0,0,0.39560656448814346,0.5474298788840026
0.9,1056,Remaining useful life estimation,"97,127,69,51,53","97,208,204,55,59",True,True,True,0.501,0.501,0.5006,0.5002,5,5,0,0,0.3625452503501284,0.5687076164851737
0.9,1057,Fault detection,"200,166,167,19,72","200,166,230,19,98",True,True,True,0.609,0.609,0.6013999999999999,0.5980000000000001,4,5,1,0,0.4352013973403575,0.4411110497689445
0.9,1058,Fault detection,"195,19,20,72,166","195,166,215,19,211",True,True,True,0.527,0.527,0.517,0.514,4,5,1,0,0.3773636178589661,0.5896544063038908
0.9,1059,Remaining useful life estimation,"51,53,52,55,54","51,126,108,55,3",True,True,True,0.614,0.614,0.614,0.614,4,5,1,0,0.28709160571229536,0.4219032879215052
0.9,1060,Fault detection,"200,230,72,209,211","200,44,230,211,34",True,True,True,0.512,0.512,0.5082000000000001,0.5072,5,5,0,0,0.4565833333333333,0.520430408772514
0.9,1061,Fault feature extraction,"229,32,253,198,231","229,198,231,190,235",True,True,True,0.504,0.504,0.5038,0.5028,5,5,0,0,0.5155140415140415,0.6022783882783883
0.9,1062,Fault detection,"72,195,175,19,209","72,218,211,166,215",True,True,True,0.527,0.527,0.5132,0.5084,5,5,0,0,0.26842857142857135,0.6168215422788593
0.9,1063,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
0.9,1064,Fault detection,"72,215,19,218,20","72,218,166,211,215",True,True,True,0.609,0.609,0.5871999999999999,0.5864,4,5,1,0,0.4374356368563685,0.6168215422788594
0.9,1065,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.5,0.5,0.5,0.5,5,5,0,0,0.5621461887290472,0.5927769588210243
0.9,1066,Remaining useful life estimation,"22,21,24,23,26","22,208,21,23,24",True,True,True,0.559,0.559,0.559,0.5494000000000001,3,4,1,1,0.16684210526315785,0.3744587884806355
0.9,1067,Multiple steps future state forecast,"102,103,101,136,139","102,143,141,146,101",True,True,True,0.511,0.511,0.511,0.511,5,5,0,0,0.23737981024588883,0.3244747335056125
0.9,1068,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.5621461887290472,0.5927769588210243
