query_index,facts_file,raw_parse_expected_to_fail_due_rdfstar,rdfstar_reification_blocks_removed,triples_after_cleanup,invalid_typed_literals,opmad_canonical_uri_occurrences,opmad_seed_uri_occurrences
1668,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_df7e1d820c0d.ttl,True,147,164,0,42,4
1669,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_dfd5f29532e4.ttl,True,128,145,0,27,0
1670,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e0371815423d.ttl,True,180,197,0,21,16
1671,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e0503cea8e6c.ttl,True,100,117,1,28,8
1672,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e08b9fdb8856.ttl,True,170,187,1,40,15
1673,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e11d777d1644.ttl,True,176,191,0,0,46
1674,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e192b046ee2f.ttl,True,116,133,0,32,11
1675,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e328568eaa47.ttl,True,193,208,0,0,38
1676,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e49a2d6392c9.ttl,True,178,193,0,0,41
1677,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e64107019048.ttl,True,132,149,0,46,4
1678,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e6b4890e4fde.ttl,True,202,217,0,0,34
1679,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e6c9e8b98f0d.ttl,True,174,191,0,41,0
1680,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e73fdabd018a.ttl,True,180,196,3,36,12
1681,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e81b7efab900.ttl,True,203,220,3,36,16
1682,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e8454d13af94.ttl,True,233,250,0,38,3
1683,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_e869c68d4742.ttl,True,176,191,0,0,49
1684,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_eb8d7e0a7afe.ttl,True,164,180,0,7,10
1685,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_ec7d4004949a.ttl,True,246,261,0,2,23
1686,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_ed34cd5a39f8.ttl,True,154,170,0,21,8
1687,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_edd26611cd3c.ttl,True,158,173,0,1,28
1688,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_edeecf941976.ttl,True,250,265,6,11,21
1689,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_ef3405981275.ttl,True,113,128,0,0,15
1690,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_ef65454c5275.ttl,True,142,159,0,40,0
1691,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f0f7494f9635.ttl,True,115,131,1,7,15
1692,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f1cd5e21d9f6.ttl,True,223,236,0,17,27
1693,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f23072a127c9.ttl,True,185,200,2,0,16
1694,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f30a3dd8f4ed.ttl,True,273,288,0,7,15
1695,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f3e14d37e65c.ttl,True,140,151,0,0,33
1696,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f3e1ac0209d9.ttl,True,140,157,0,45,17
1697,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f3f5d5dc739f.ttl,True,241,257,0,24,28
1698,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f552323a9b17.ttl,True,147,165,0,23,1
1699,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f6f0120980fc.ttl,True,171,187,1,32,4
1700,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f73d5f570338.ttl,True,159,174,0,22,12
1701,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f84b7a600d17.ttl,True,171,186,0,1,25
1702,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f8f1d60c5f9c.ttl,True,174,190,0,27,4
1703,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_f9e0c3b7e92e.ttl,True,283,299,2,0,59
1704,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_fa331d96dfd0.ttl,True,211,228,0,34,0
1705,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_fae7e975c642.ttl,True,129,145,1,19,30
1706,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_fafefeeb3d55.ttl,True,172,189,0,63,0
1707,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_fb9f85d44b7e.ttl,True,175,190,1,32,14
1708,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_fbe7da367282.ttl,True,252,268,0,88,9
1709,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_fccaa8ddd01d.ttl,True,154,169,1,0,30
1710,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_fd1ae1edef08.ttl,True,159,176,0,36,7
1711,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_fd4fd24fd715.ttl,True,260,276,0,12,17
1712,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_fd8c2fc0deba.ttl,True,191,205,0,0,71
1713,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_ff29a0eff0a3.ttl,True,262,271,4,21,9
1714,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_ff8c1f54a541.ttl,True,112,129,0,26,17
1715,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_01be2c74ae5e.ttl,True,134,151,0,42,14
1716,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_0208dfb874f0.ttl,True,222,237,0,22,39
1717,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_0223a171e0d2.ttl,True,141,158,0,26,16
1718,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_057ee2d61ab9.ttl,True,153,162,0,0,32
1719,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_057fcbb86f5a.ttl,True,130,147,0,28,25
1720,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_0622eb5e2542.ttl,True,183,200,0,62,17
1721,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_097175fccb51.ttl,True,200,215,1,24,22
1722,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_0a35a9d01d3b.ttl,True,162,179,1,32,11
1723,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_0ace59f016bb.ttl,True,176,191,0,7,24
1724,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_0d9faa6aaa72.ttl,True,184,201,0,42,4
1725,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_0e914695ea05.ttl,True,153,169,0,13,6
1726,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_10c47ec7eac9.ttl,True,192,209,0,42,17
1727,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_1327739e1297.ttl,True,157,174,0,24,12
1728,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_16f155a3d6e0.ttl,True,123,140,0,37,13
1729,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_18a359482a7e.ttl,True,116,131,0,0,30
1730,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_1baac2332fd1.ttl,True,227,237,0,0,35
1731,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_1da4b167547b.ttl,True,147,162,0,0,22
1732,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_1e0e70ed831c.ttl,True,183,198,0,0,28
1733,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_29104c9d16e5.ttl,True,286,302,1,44,29
1734,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_2f53dcd8b4aa.ttl,True,205,222,2,47,0
1735,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_33964ba9b8b2.ttl,True,182,197,0,19,13
1736,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_3974232ade42.ttl,True,215,231,0,34,3
1737,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_3cac35877c96.ttl,True,194,212,0,39,0
1738,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_41c75674ddfd.ttl,True,205,220,0,12,15
1739,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_434800ee9102.ttl,True,156,173,0,42,9
1740,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_4978aedd4173.ttl,True,177,192,0,0,58
1741,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_4ad539c51bdd.ttl,True,139,156,6,28,0
1742,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_518ea588523f.ttl,True,155,170,0,0,41
1743,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_57217e4cf0c1.ttl,True,97,113,0,23,1
1744,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_597c86dc1f45.ttl,True,115,131,0,13,2
1745,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_5dcaad73a9a3.ttl,True,136,154,0,46,1
1746,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_5f51a3145650.ttl,True,162,177,0,21,17
1747,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_60eade06be07.ttl,True,168,182,0,0,13
1748,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_68ed44cb6f3a.ttl,True,293,308,0,0,64
1749,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_72bbd6e7329a.ttl,True,224,241,0,21,30
1750,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_72f8ed368da8.ttl,True,154,172,0,33,10
1751,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_73b3f8b6d6a9.ttl,True,136,151,0,0,37
1752,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_762f81c08566.ttl,True,193,210,0,20,25
1753,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_77d08ec311ea.ttl,True,180,197,0,13,17
1754,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_786670fd5149.ttl,True,254,270,0,29,21
1755,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_78bc5734ed30.ttl,True,177,193,0,28,16
1756,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_7a83d0b55d72.ttl,True,201,216,0,19,1
1757,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_7d5923a34560.ttl,True,223,238,4,0,17
1758,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_7fa6b47b521f.ttl,True,114,130,1,14,0
1759,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_8845d890a7ef.ttl,True,171,188,0,50,0
1760,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_8eb9b6d4bd89.ttl,True,113,128,0,0,28
1761,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_913eb9a58eaf.ttl,True,153,170,1,41,9
1762,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_932e3eb80c16.ttl,True,195,212,2,14,6
1763,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_95f624bceec1.ttl,True,156,172,0,31,2
1764,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_9659aa3e1965.ttl,True,245,260,0,0,49
1765,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_96a5838a3554.ttl,True,192,205,0,27,4
1766,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_9fdba1c65cdc.ttl,True,145,162,0,44,10
1767,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_a738f196b1a3.ttl,True,247,265,0,32,28
1768,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_a77e99e90f91.ttl,True,229,246,0,42,14
1769,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_ad76ea21976d.ttl,True,156,171,0,0,46
1770,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_ad9d56ff72a8.ttl,True,198,215,0,60,8
1771,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_b07d19e87200.ttl,True,214,229,0,0,48
1772,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_b0cb34d45b5c.ttl,True,166,182,0,0,42
1773,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_b25f6a437a51.ttl,True,181,196,0,0,26
1774,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_b2adb782929b.ttl,True,261,279,0,21,2
1775,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_b538a7d38541.ttl,True,239,256,1,34,29
1776,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_bc8411d6a7d8.ttl,True,127,143,0,23,17
1777,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_bd7efb611a78.ttl,True,162,177,1,11,10
1778,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_be64d4b18487.ttl,True,116,133,4,36,0
1779,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_c1788b8e6ae3.ttl,True,151,166,0,0,35
1780,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_c184d051345a.ttl,True,207,223,0,48,4
1781,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_c496fb4486fe.ttl,True,154,169,1,8,0
1782,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_c6b53e7df067.ttl,True,209,226,0,54,2
1783,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_c802bf6d9934.ttl,True,157,174,0,59,2
1784,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_c9c814a46ec8.ttl,True,148,164,0,28,0
1785,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_d0337df5bd2e.ttl,True,232,248,0,5,41
1786,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_d45d77e06d03.ttl,True,223,240,0,42,25
1787,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_d6094a109234.ttl,True,201,218,2,42,0
1788,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_d9f8809ffbc4.ttl,True,172,189,0,35,12
1789,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_daa20f097baa.ttl,True,215,232,0,33,16
1790,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_db582593a13d.ttl,True,179,196,0,41,7
1791,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_ddfd22b279ee.ttl,True,127,142,0,23,17
1792,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_e03a80e0c970.ttl,True,154,170,0,19,0
1793,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_e45ff217208b.ttl,True,183,200,0,27,36
1794,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_e9ac71afa540.ttl,True,160,175,1,0,38
1795,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_ea107312ea02.ttl,True,142,157,0,0,71
1796,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_ea8831b64092.ttl,True,134,148,0,34,0
1797,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_f28c64e6b48f.ttl,True,134,151,0,45,3
1798,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_f4130e2616df.ttl,True,210,227,0,55,0
1799,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_f4971fc52a5d.ttl,True,222,237,0,0,58
1800,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_f6cc1ea1ac0f.ttl,True,131,147,0,20,7
1801,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_f818f5510e79.ttl,True,195,212,0,58,1
1802,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_f8973d2f08e8.ttl,True,219,235,0,28,7
1803,extraction_papers\ontocast_runs\run_retry_failed_106_gpt-5.6-luna_20260725_220000\output\facts_fcec25df8534.ttl,True,303,318,0,12,31
1804,extraction_papers\ontocast_runs\run_retry_final_17_gpt-5.6-luna_20260726_040000\output\facts_490a449c42af.ttl,True,46,51,0,0,10
1805,extraction_papers\ontocast_runs\run_retry_final_17_gpt-5.6-luna_20260726_040000\output\facts_74ba58cd5455.ttl,True,43,48,1,9,0
1806,extraction_papers\ontocast_runs\run_retry_final_17_gpt-5.6-luna_20260726_040000\output\facts_7942dfd4779f.ttl,True,78,84,0,23,0
1807,extraction_papers\ontocast_runs\run_retry_final_17_gpt-5.6-luna_20260726_040000\output\facts_7dc648546698.ttl,True,72,77,0,11,0
1808,extraction_papers\ontocast_runs\run_retry_final_17_gpt-5.6-luna_20260726_040000\output\facts_af8c198ee5bc.ttl,True,48,53,0,0,24
1809,extraction_papers\ontocast_runs\run_retry_final_17_gpt-5.6-luna_20260726_040000\output\facts_b8bbed5b77b6.ttl,True,81,86,0,0,23
1810,extraction_papers\ontocast_runs\run_retry_final_17_gpt-5.6-luna_20260726_040000\output\facts_c5c01e9a5c74.ttl,True,46,51,0,0,14
1811,extraction_papers\ontocast_runs\run_retry_final_17_gpt-5.6-luna_20260726_040000\output\facts_c856a1686ca0.ttl,True,65,70,0,0,27
1812,extraction_papers\ontocast_runs\run_retry_final_17_gpt-5.6-luna_20260726_040000\output\facts_dec5ceac239e.ttl,True,87,92,0,0,17
1813,extraction_papers\ontocast_runs\run_retry_final_8_sanitized_gpt-5.6-luna_20260726_090000\output\facts_08b922ecd166.ttl,True,75,81,0,0,11
