batch_index,corpus_id,filename,source_path,staged_path,staged_by
459,paper-3301,paper-3301_study_on_gearbox_fault_warning_based_on_the_improved_m_ialo_gru_model.pdf,extraction_papers/paper-3301_study_on_gearbox_fault_warning_based_on_the_improved_m_ialo_gru_model.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3301_study_on_gearbox_fault_warning_based_on_the_improved_m_ialo_gru_model.pdf,hardlink
460,paper-3304,paper-3304_vibration_based_anomaly_detection_for_induction_motors_using_machine_learning.pdf,extraction_papers/paper-3304_vibration_based_anomaly_detection_for_induction_motors_using_machine_learning.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3304_vibration_based_anomaly_detection_for_induction_motors_using_machine_learning.pdf,hardlink
461,paper-3305,paper-3305_evaluating_measurement_system_capability_in_condition_monitoring_framework_and_illustration.pdf,extraction_papers/paper-3305_evaluating_measurement_system_capability_in_condition_monitoring_framework_and_illustration.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3305_evaluating_measurement_system_capability_in_condition_monitoring_framework_and_illustration.pdf,hardlink
462,paper-3306,paper-3306_framework_for_addressing_imbalanced_data_in_aviation_with_federated_learning.pdf,extraction_papers/paper-3306_framework_for_addressing_imbalanced_data_in_aviation_with_federated_learning.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3306_framework_for_addressing_imbalanced_data_in_aviation_with_federated_learning.pdf,hardlink
463,paper-3309,paper-3309_robot_fault_prediction_based_on_improved_gm_1_1_model_and_rbf.pdf,extraction_papers/paper-3309_robot_fault_prediction_based_on_improved_gm_1_1_model_and_rbf.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3309_robot_fault_prediction_based_on_improved_gm_1_1_model_and_rbf.pdf,hardlink
464,paper-3310,paper-3310_robust_prognostics_of_impacted_composite_structures_using_an_adaptive_hidden_semi_markov_mod.pdf,extraction_papers/paper-3310_robust_prognostics_of_impacted_composite_structures_using_an_adaptive_hidden_semi_markov_mod.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3310_robust_prognostics_of_impacted_composite_structures_using_an_adaptive_hidden_semi_markov_mod.pdf,hardlink
465,paper-3311,paper-3311_optimal_predictive_maintenance_for_a_nonstationary_gamma_process.pdf,extraction_papers/paper-3311_optimal_predictive_maintenance_for_a_nonstationary_gamma_process.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3311_optimal_predictive_maintenance_for_a_nonstationary_gamma_process.pdf,hardlink
466,paper-3312,paper-3312_opportunistic_maintenance_for_a_novel_load_sharing_system_with_dependent_degradation_rate_an.pdf,extraction_papers/paper-3312_opportunistic_maintenance_for_a_novel_load_sharing_system_with_dependent_degradation_rate_an.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3312_opportunistic_maintenance_for_a_novel_load_sharing_system_with_dependent_degradation_rate_an.pdf,hardlink
467,paper-3313,paper-3313_maintenance_decision_making_using_intelligent_prognostics_within_a_single_spare_parts_suppor.pdf,extraction_papers/paper-3313_maintenance_decision_making_using_intelligent_prognostics_within_a_single_spare_parts_suppor.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3313_maintenance_decision_making_using_intelligent_prognostics_within_a_single_spare_parts_suppor.pdf,hardlink
468,paper-3316,paper-3316_joint_estimation_of_soh_and_rul_for_lithium_ion_batteries_based_on_improved_twin_support_vec.pdf,extraction_papers/paper-3316_joint_estimation_of_soh_and_rul_for_lithium_ion_batteries_based_on_improved_twin_support_vec.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3316_joint_estimation_of_soh_and_rul_for_lithium_ion_batteries_based_on_improved_twin_support_vec.pdf,hardlink
469,paper-3319,paper-3319_a_comparative_analysis_of_lithium_ion_batteries_using_a_proposed_electrothermal_model_based.pdf,extraction_papers/paper-3319_a_comparative_analysis_of_lithium_ion_batteries_using_a_proposed_electrothermal_model_based.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3319_a_comparative_analysis_of_lithium_ion_batteries_using_a_proposed_electrothermal_model_based.pdf,hardlink
470,paper-3321,paper-3321_a_meta_transfer_learning_prediction_method_with_few_shot_data_for_the_remaining_useful_life.pdf,extraction_papers/paper-3321_a_meta_transfer_learning_prediction_method_with_few_shot_data_for_the_remaining_useful_life.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3321_a_meta_transfer_learning_prediction_method_with_few_shot_data_for_the_remaining_useful_life.pdf,hardlink
471,paper-3323,paper-3323_vibration_analysis_of_hydrodynamic_conical_journal_bearing_and_fault_prediction_using_machin.pdf,extraction_papers/paper-3323_vibration_analysis_of_hydrodynamic_conical_journal_bearing_and_fault_prediction_using_machin.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3323_vibration_analysis_of_hydrodynamic_conical_journal_bearing_and_fault_prediction_using_machin.pdf,hardlink
472,paper-3326,paper-3326_integrated_residual_current_monitor_using_fiber_optics_for_medical_devices_maintenance.pdf,extraction_papers/paper-3326_integrated_residual_current_monitor_using_fiber_optics_for_medical_devices_maintenance.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3326_integrated_residual_current_monitor_using_fiber_optics_for_medical_devices_maintenance.pdf,hardlink
473,paper-3327,paper-3327_biomimicry_as_a_decision_making_methodology_in_condition_monitoring.pdf,extraction_papers/paper-3327_biomimicry_as_a_decision_making_methodology_in_condition_monitoring.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3327_biomimicry_as_a_decision_making_methodology_in_condition_monitoring.pdf,hardlink
474,paper-3328,paper-3328_emerging_practices_in_risk_based_maintenance_management_driven_by_industrial_transitions_mul.pdf,extraction_papers/paper-3328_emerging_practices_in_risk_based_maintenance_management_driven_by_industrial_transitions_mul.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3328_emerging_practices_in_risk_based_maintenance_management_driven_by_industrial_transitions_mul.pdf,hardlink
475,paper-3334,paper-3334_a_new_holistic_approach_to_investigating_and_estimating_rolling_bearing_rul_based_on_physica.pdf,extraction_papers/paper-3334_a_new_holistic_approach_to_investigating_and_estimating_rolling_bearing_rul_based_on_physica.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3334_a_new_holistic_approach_to_investigating_and_estimating_rolling_bearing_rul_based_on_physica.pdf,hardlink
476,paper-3335,paper-3335_digital_twin_models_for_real_time_failure_prediction_in_industrial_machinery.pdf,extraction_papers/paper-3335_digital_twin_models_for_real_time_failure_prediction_in_industrial_machinery.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3335_digital_twin_models_for_real_time_failure_prediction_in_industrial_machinery.pdf,hardlink
477,paper-3336,paper-3336_remote_monitoring_simulation_and_diagnosis_of_electronically_controlled_marine_engines.pdf,extraction_papers/paper-3336_remote_monitoring_simulation_and_diagnosis_of_electronically_controlled_marine_engines.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3336_remote_monitoring_simulation_and_diagnosis_of_electronically_controlled_marine_engines.pdf,hardlink
478,paper-3337,paper-3337_improving_predictive_maintenance_performance_using_machine_learning_and_vibration_analysis_a.pdf,extraction_papers/paper-3337_improving_predictive_maintenance_performance_using_machine_learning_and_vibration_analysis_a.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3337_improving_predictive_maintenance_performance_using_machine_learning_and_vibration_analysis_a.pdf,hardlink
479,paper-3339,paper-3339_machine_learning_driven_preventive_maintenance_for_fibreboard_production_in_industry_4_0.pdf,extraction_papers/paper-3339_machine_learning_driven_preventive_maintenance_for_fibreboard_production_in_industry_4_0.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3339_machine_learning_driven_preventive_maintenance_for_fibreboard_production_in_industry_4_0.pdf,hardlink
480,paper-3340,paper-3340_prediction_of_remaining_useful_life_and_downtime_of_induction_motors_with_supervised_machine.pdf,extraction_papers/paper-3340_prediction_of_remaining_useful_life_and_downtime_of_induction_motors_with_supervised_machine.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3340_prediction_of_remaining_useful_life_and_downtime_of_induction_motors_with_supervised_machine.pdf,hardlink
481,paper-3346,paper-3346_signal_processing_algorithm_for_predictive_diagnostics_of_car_transmissions_using_artificial.pdf,extraction_papers/paper-3346_signal_processing_algorithm_for_predictive_diagnostics_of_car_transmissions_using_artificial.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3346_signal_processing_algorithm_for_predictive_diagnostics_of_car_transmissions_using_artificial.pdf,hardlink
482,paper-3349,paper-3349_deep_learning_autoencoders_for_fast_fourier_transform_based_clustering_and_temporal_damage_e.pdf,extraction_papers/paper-3349_deep_learning_autoencoders_for_fast_fourier_transform_based_clustering_and_temporal_damage_e.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3349_deep_learning_autoencoders_for_fast_fourier_transform_based_clustering_and_temporal_damage_e.pdf,hardlink
483,paper-3350,paper-3350_design_and_implementation_iot_driven_distribution_transformer_health_monitoring_system_for_t.pdf,extraction_papers/paper-3350_design_and_implementation_iot_driven_distribution_transformer_health_monitoring_system_for_t.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3350_design_and_implementation_iot_driven_distribution_transformer_health_monitoring_system_for_t.pdf,hardlink
484,paper-3352,paper-3352_an_improved_nonlinear_health_index_crrms_for_the_remaining_useful_life_prediction_of_rolling.pdf,extraction_papers/paper-3352_an_improved_nonlinear_health_index_crrms_for_the_remaining_useful_life_prediction_of_rolling.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3352_an_improved_nonlinear_health_index_crrms_for_the_remaining_useful_life_prediction_of_rolling.pdf,hardlink
485,paper-3354,paper-3354_out_of_roundness_wheel_damage_identification_in_railway_vehicles_using_autoencoder_models.pdf,extraction_papers/paper-3354_out_of_roundness_wheel_damage_identification_in_railway_vehicles_using_autoencoder_models.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3354_out_of_roundness_wheel_damage_identification_in_railway_vehicles_using_autoencoder_models.pdf,hardlink
486,paper-3356,paper-3356_a_data_driven_predictive_maintenance_approach_for_industry_4_0_using_lstm_with_cross_validat.pdf,extraction_papers/paper-3356_a_data_driven_predictive_maintenance_approach_for_industry_4_0_using_lstm_with_cross_validat.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3356_a_data_driven_predictive_maintenance_approach_for_industry_4_0_using_lstm_with_cross_validat.pdf,hardlink
487,paper-3357,paper-3357_a_novel_bearing_remaining_useful_life_prediction_methodology_with_slope_based_change_point_d.pdf,extraction_papers/paper-3357_a_novel_bearing_remaining_useful_life_prediction_methodology_with_slope_based_change_point_d.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3357_a_novel_bearing_remaining_useful_life_prediction_methodology_with_slope_based_change_point_d.pdf,hardlink
488,paper-3359,paper-3359_remaining_useful_life_prediction_based_on_cross_temporal_dynamic_graph_convolutional_network.pdf,extraction_papers/paper-3359_remaining_useful_life_prediction_based_on_cross_temporal_dynamic_graph_convolutional_network.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3359_remaining_useful_life_prediction_based_on_cross_temporal_dynamic_graph_convolutional_network.pdf,hardlink
489,paper-3360,paper-3360_servo_motor_predictive_maintenance_by_kafka_streams_and_deep_learning_based_on_acoustic_data.pdf,extraction_papers/paper-3360_servo_motor_predictive_maintenance_by_kafka_streams_and_deep_learning_based_on_acoustic_data.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3360_servo_motor_predictive_maintenance_by_kafka_streams_and_deep_learning_based_on_acoustic_data.pdf,hardlink
490,paper-3362,paper-3362_performance_comparison_of_machine_learning_algorithms_for_condition_monitoring_of_tapered_ro.pdf,extraction_papers/paper-3362_performance_comparison_of_machine_learning_algorithms_for_condition_monitoring_of_tapered_ro.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3362_performance_comparison_of_machine_learning_algorithms_for_condition_monitoring_of_tapered_ro.pdf,hardlink
491,paper-3363,paper-3363_failure_prediction_with_weibull_distribution.pdf,extraction_papers/paper-3363_failure_prediction_with_weibull_distribution.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3363_failure_prediction_with_weibull_distribution.pdf,hardlink
492,paper-3364,paper-3364_a_modelling_approach_for_asset_degradation_advancing_digital_twin_in_maintenance.pdf,extraction_papers/paper-3364_a_modelling_approach_for_asset_degradation_advancing_digital_twin_in_maintenance.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3364_a_modelling_approach_for_asset_degradation_advancing_digital_twin_in_maintenance.pdf,hardlink
493,paper-3365,paper-3365_industrial_robot_control_system_with_a_predictive_maintenance_module_using_iiot_technology.pdf,extraction_papers/paper-3365_industrial_robot_control_system_with_a_predictive_maintenance_module_using_iiot_technology.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3365_industrial_robot_control_system_with_a_predictive_maintenance_module_using_iiot_technology.pdf,hardlink
494,paper-3369,paper-3369_enhancing_fault_detection_in_industry_4_0_by_introducing_a_power_and_fault_behavior_monitori.pdf,extraction_papers/paper-3369_enhancing_fault_detection_in_industry_4_0_by_introducing_a_power_and_fault_behavior_monitori.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3369_enhancing_fault_detection_in_industry_4_0_by_introducing_a_power_and_fault_behavior_monitori.pdf,hardlink
